Ordem,Material,Denominação,Status,Kanban,Centro,Tipo de ordem,Texto breve,Ordem Venda / Transf,Item OV/Transf,Qtd.teórica,UM básica,Consumos Permitidos,Data modif.,Dt-base início,Data-base fim,Versão prod.,Operação,TxtDesc.Oper.,Status Op.,Centro trabalho,Cadência Máquina (h),Cadência Hora (h),Unid.ValStand.,Capacidade Alocada,Núm.partições,Componente,Denominação componente,Lote,Qtd. componente,UM componente,Co-produto,Reserva,Item reserva,Semana,Planeador
1600062227,71000332,JT CR GT56/000 104-BMW 1 01,ABER,,3801,ZCEJ,CCS EMB Juntas,3820010030,10,2000,UN,TRUE,,1/21/2022,1/21/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,14000,14000,H,0.143,1,90301398,ME PALETE HT EURO 1200X800X145 USADAS,,1,PAL,FALSE,11396071,3,3,CCS
1600062227,71000332,JT CR GT56/000 104-BMW 1 01,ABER,,3801,ZCEJ,CCS EMB Juntas,3820010030,10,2000,UN,TRUE,,1/21/2022,1/21/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,14000,14000,H,0.143,1,71001268,"JT CR GT56/000 104-BMW 1,0 NE",,2000,UN,FALSE,11396071,4,3,CCS
1600062227,71000332,JT CR GT56/000 104-BMW 1 01,ABER,,3801,ZCEJ,CCS EMB Juntas,3820010030,10,2000,UN,TRUE,,1/21/2022,1/21/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,14000,14000,H,0.143,1,90301076,ME ETIQ ELRING 102X23,,40,UN,FALSE,11396071,2,3,CCS
1600062238,71001925,"JT CI 5351/000 106-VW 3,2 01",ABER,,3801,ZCEJ,CCS EMB Juntas,3820010028,10,2000,UN,TRUE,,1/21/2022,1/21/2022,1,10,EMBALAR,,CCSEMBJT,1000,0,S,2,1,90301076,ME ETIQ ELRING 102X23,,200,UN,FALSE,11396317,4,3,CCS
1600062238,71001925,"JT CI 5351/000 106-VW 3,2 01",ABER,,3801,ZCEJ,CCS EMB Juntas,3820010028,10,2000,UN,TRUE,,1/21/2022,1/21/2022,1,10,EMBALAR,,CCSEMBJT,1000,0,S,2,1,71001924,"JT CI 5351/000 106-VW 3,2 NE",,2000,UN,FALSE,11396317,1,3,CCS
1600062238,71001925,"JT CI 5351/000 106-VW 3,2 01",ABER,,3801,ZCEJ,CCS EMB Juntas,3820010028,10,2000,UN,TRUE,,1/21/2022,1/21/2022,1,10,EMBALAR,,CCSEMBJT,1000,0,S,2,1,90300605,ME CX (+E) 1156X753X450 14151,,1,CX,FALSE,11396317,2,3,CCS
1600062238,71001925,"JT CI 5351/000 106-VW 3,2 01",ABER,,3801,ZCEJ,CCS EMB Juntas,3820010028,10,2000,UN,TRUE,,1/21/2022,1/21/2022,1,10,EMBALAR,,CCSEMBJT,1000,0,S,2,1,90301398,ME PALETE HT EURO 1200X800X145 USADAS,,1,PAL,FALSE,11396317,3,3,CCS
1600062247,71000276,"JT CR GT33/000 121-VW 3,8 EK",ABER,,3801,ZCEJ,CCS EMB Juntas,3820009879,10,2500,UN,TRUE,,1/28/2022,1/28/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,56000,56000,H,0.045,1,90300605,ME CX (+E) 1156X753X450 14151,,1,CX,FALSE,11396049,1,4,CCS
1600062247,71000276,"JT CR GT33/000 121-VW 3,8 EK",ABER,,3801,ZCEJ,CCS EMB Juntas,3820009879,10,2500,UN,TRUE,,1/28/2022,1/28/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,56000,56000,H,0.045,1,71001256,"JT CR GT33/000 121-VW 3,8 NE",,2500,UN,FALSE,11396049,3,4,CCS
1600062247,71000276,"JT CR GT33/000 121-VW 3,8 EK",ABER,,3801,ZCEJ,CCS EMB Juntas,3820009879,10,2500,UN,TRUE,,1/28/2022,1/28/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,56000,56000,H,0.045,1,90301398,ME PALETE HT EURO 1200X800X145 USADAS,,1,PAL,FALSE,11396049,2,4,CCS
1600062251,71001916,"JT CI 5351/000 100-VLV 7,00 01",ABER,,3801,ZCEJ,CCS EMB Juntas,3820009859,10,2000,UN,TRUE,,1/28/2022,1/28/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,9600,9600,H,0.208,1,90300605,ME CX (+E) 1156X753X450 14151,,3,CX,FALSE,11396316,2,4,CCS
1600062251,71001916,"JT CI 5351/000 100-VLV 7,00 01",ABER,,3801,ZCEJ,CCS EMB Juntas,3820009859,10,2000,UN,TRUE,,1/28/2022,1/28/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,9600,9600,H,0.208,1,71001917,"JT CI 5351/000 100-VLV 7,00 NE",,2000,UN,FALSE,11396316,1,4,CCS
1600062251,71001916,"JT CI 5351/000 100-VLV 7,00 01",ABER,,3801,ZCEJ,CCS EMB Juntas,3820009859,10,2000,UN,TRUE,,1/28/2022,1/28/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,9600,9600,H,0.208,1,90301076,ME ETIQ ELRING 102X23,,100,UN,FALSE,11396316,4,4,CCS
1600062251,71001916,"JT CI 5351/000 100-VLV 7,00 01",ABER,,3801,ZCEJ,CCS EMB Juntas,3820009859,10,2000,UN,TRUE,,1/28/2022,1/28/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,9600,9600,H,0.208,1,90301398,ME PALETE HT EURO 1200X800X145 USADAS,,2,PAL,FALSE,11396316,3,4,CCS
1600062261,71000240,JT CR 1047/000 101-IHC 2 01,ABER,,3801,ZCEJ,CCS EMB Juntas,3820009865,10,2000,UN,TRUE,,1/28/2022,1/28/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,1000,0,S,2,1,90301076,ME ETIQ ELRING 102X23,,80,UN,FALSE,11396047,2,4,CCS
1600062261,71000240,JT CR 1047/000 101-IHC 2 01,ABER,,3801,ZCEJ,CCS EMB Juntas,3820009865,10,2000,UN,TRUE,,1/28/2022,1/28/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,1000,0,S,2,1,90300605,ME CX (+E) 1156X753X450 14151,,2,CX,FALSE,11396047,1,4,CCS
1600062261,71000240,JT CR 1047/000 101-IHC 2 01,ABER,,3801,ZCEJ,CCS EMB Juntas,3820009865,10,2000,UN,TRUE,,1/28/2022,1/28/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,1000,0,S,2,1,90301398,ME PALETE HT EURO 1200X800X145 USADAS,,1,PAL,FALSE,11396047,3,4,CCS
1600062261,71000240,JT CR 1047/000 101-IHC 2 01,ABER,,3801,ZCEJ,CCS EMB Juntas,3820009865,10,2000,UN,TRUE,,1/28/2022,1/28/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,1000,0,S,2,1,71001111,JT CR 1047/000 101-HC 2 NE,,2000,UN,FALSE,11396047,4,4,CCS
1600062266,71000325,"JT CR 1028/000 100-SK 5,2 01",ABER,,3801,ZCEJ,CCS EMB Juntas,3820009842,10,1000,UN,TRUE,,1/28/2022,1/28/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,10500,10500,H,0.095,1,71001099,"JT CR 1028/000 100-SK 5,2 NE",,1000,UN,FALSE,11396069,4,4,CCS
1600062266,71000325,"JT CR 1028/000 100-SK 5,2 01",ABER,,3801,ZCEJ,CCS EMB Juntas,3820009842,10,1000,UN,TRUE,,1/28/2022,1/28/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,10500,10500,H,0.095,1,90301076,ME ETIQ ELRING 102X23,,40,UN,FALSE,11396069,2,4,CCS
1600062266,71000325,"JT CR 1028/000 100-SK 5,2 01",ABER,,3801,ZCEJ,CCS EMB Juntas,3820009842,10,1000,UN,TRUE,,1/28/2022,1/28/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,10500,10500,H,0.095,1,90300605,ME CX (+E) 1156X753X450 14151,,1,CX,FALSE,11396069,1,4,CCS
1600062266,71000325,"JT CR 1028/000 100-SK 5,2 01",ABER,,3801,ZCEJ,CCS EMB Juntas,3820009842,10,1000,UN,TRUE,,1/28/2022,1/28/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,10500,10500,H,0.095,1,90301398,ME PALETE HT EURO 1200X800X145 USADAS,,1,PAL,FALSE,11396069,3,4,CCS
1600062271,71004779,"JT CI 5351/2C8 125-F 2,30 01",ABER,,3801,ZCEJ,CCS EMB Juntas,3820009857,10,2000,UN,TRUE,,1/28/2022,1/28/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,42000,42000,H,0.048,1,90300511,ME PALETE HT 1100X1100X131,,1,PAL,FALSE,11396321,3,4,CCS
1600062271,71004779,"JT CI 5351/2C8 125-F 2,30 01",ABER,,3801,ZCEJ,CCS EMB Juntas,3820009857,10,2000,UN,TRUE,,1/28/2022,1/28/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,42000,42000,H,0.048,1,71004778,"JT CI 5351/2C8 125-F 2,30 NE",,2000,UN,FALSE,11396321,1,4,CCS
1600062271,71004779,"JT CI 5351/2C8 125-F 2,30 01",ABER,,3801,ZCEJ,CCS EMB Juntas,3820009857,10,2000,UN,TRUE,,1/28/2022,1/28/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,42000,42000,H,0.048,1,90300605,ME CX (+E) 1156X753X450 14151,,1,CX,FALSE,11396321,2,4,CCS
1600062276,71000352,JT CR GT33/000 114-FT 3 01,ABER,,3801,ZCEJ,CCS EMB Juntas,3820009860,10,600,UN,TRUE,,1/28/2022,1/28/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,9800,9800,H,0.061,1,90300515,ME PALETE HT 1200X800X131,,1,PAL,FALSE,11396075,1,4,CCS
1600062276,71000352,JT CR GT33/000 114-FT 3 01,ABER,,3801,ZCEJ,CCS EMB Juntas,3820009860,10,600,UN,TRUE,,1/28/2022,1/28/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,9800,9800,H,0.061,1,90300605,ME CX (+E) 1156X753X450 14151,,1,CX,FALSE,11396075,2,4,CCS
1600062276,71000352,JT CR GT33/000 114-FT 3 01,ABER,,3801,ZCEJ,CCS EMB Juntas,3820009860,10,600,UN,TRUE,,1/28/2022,1/28/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,9800,9800,H,0.061,1,90301076,ME ETIQ ELRING 102X23,,18,UN,FALSE,11396075,3,4,CCS
1600062276,71000352,JT CR GT33/000 114-FT 3 01,ABER,,3801,ZCEJ,CCS EMB Juntas,3820009860,10,600,UN,TRUE,,1/28/2022,1/28/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,9800,9800,H,0.061,1,71001255,JT CR GT33/000 114-FT 3 NE,,600,UN,FALSE,11396075,4,4,CCS
1600062281,71000188,KT CR 1049/000 100-P 4 00,ABER,,3801,ZCEJ,CCS EMB Juntas,3820009975,10,1000,UN,TRUE,,1/28/2022,1/28/2022,1,10,EMBALAGEM KITS,,CCSEBKDV,1000,0,S,1,1,90301398,ME PALETE HT EURO 1200X800X145 USADAS,,1,PAL,FALSE,11396040,2,4,CCS
1600062281,71000188,KT CR 1049/000 100-P 4 00,ABER,,3801,ZCEJ,CCS EMB Juntas,3820009975,10,1000,UN,TRUE,,1/28/2022,1/28/2022,1,10,EMBALAGEM KITS,,CCSEBKDV,1000,0,S,1,1,71000004,JT CR 1049/000 100-P 4 NE,,1000,UN,FALSE,11396040,3,4,CCS
1600062281,71000188,KT CR 1049/000 100-P 4 00,ABER,,3801,ZCEJ,CCS EMB Juntas,3820009975,10,1000,UN,TRUE,,1/28/2022,1/28/2022,1,10,EMBALAGEM KITS,,CCSEBKDV,1000,0,S,1,1,90300605,ME CX (+E) 1156X753X450 14151,,1,CX,FALSE,11396040,1,4,CCS
1600062281,71000188,KT CR 1049/000 100-P 4 00,ABER,,3801,ZCEJ,CCS EMB Juntas,3820009975,10,1000,UN,TRUE,,1/28/2022,1/28/2022,1,10,EMBALAGEM KITS,,CCSEBKDV,1000,0,S,1,1,90301076,ME ETIQ ELRING 102X23,,200,UN,FALSE,11396040,4,4,CCS
1600062286,71000210,JT CR GT56/000 108-VW 4 00,ABER,,3801,ZCEJ,CCS EMB Juntas,3820009839,10,5000,UN,TRUE,,1/24/2022,1/24/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,1000,0,S,5,1,71001457,"JT CR GT56/000 108-VW 4,0 NE",,5000,UN,FALSE,11396043,4,4,CCS
1600062286,71000210,JT CR GT56/000 108-VW 4 00,ABER,,3801,ZCEJ,CCS EMB Juntas,3820009839,10,5000,UN,TRUE,,1/24/2022,1/24/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,1000,0,S,5,1,90300605,ME CX (+E) 1156X753X450 14151,,2,CX,FALSE,11396043,1,4,CCS
1600062286,71000210,JT CR GT56/000 108-VW 4 00,ABER,,3801,ZCEJ,CCS EMB Juntas,3820009839,10,5000,UN,TRUE,,1/24/2022,1/24/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,1000,0,S,5,1,90301398,ME PALETE HT EURO 1200X800X145 USADAS,,1,PAL,FALSE,11396043,2,4,CCS
1600062286,71000210,JT CR GT56/000 108-VW 4 00,ABER,,3801,ZCEJ,CCS EMB Juntas,3820009839,10,5000,UN,TRUE,,1/24/2022,1/24/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,1000,0,S,5,1,90301076,ME ETIQ ELRING 102X23,,200,UN,FALSE,11396043,3,4,CCS
1600062291,71001566,"JT CI 5351/000 120-F 3,0 01",ABER,,3801,ZCEJ,CCS EMB Juntas,3820009850,10,10000,UN,TRUE,,1/31/2022,1/31/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,18750,18750,H,0.533,1,90300605,ME CX (+E) 1156X753X450 14151,,6,CX,FALSE,11396241,1,5,CCS
1600062291,71001566,"JT CI 5351/000 120-F 3,0 01",ABER,,3801,ZCEJ,CCS EMB Juntas,3820009850,10,10000,UN,TRUE,,1/31/2022,1/31/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,18750,18750,H,0.533,1,71001446,"JT CI 5351/000 120-F 3,0 NE",,10000,UN,FALSE,11396241,4,5,CCS
1600062291,71001566,"JT CI 5351/000 120-F 3,0 01",ABER,,3801,ZCEJ,CCS EMB Juntas,3820009850,10,10000,UN,TRUE,,1/31/2022,1/31/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,18750,18750,H,0.533,1,90301398,ME PALETE HT EURO 1200X800X145 USADAS,,3,PAL,FALSE,11396241,2,5,CCS
1600062291,71001566,"JT CI 5351/000 120-F 3,0 01",ABER,,3801,ZCEJ,CCS EMB Juntas,3820009850,10,10000,UN,TRUE,,1/31/2022,1/31/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,18750,18750,H,0.533,1,90301076,ME ETIQ ELRING 102X23,,400,UN,FALSE,11396241,3,5,CCS
1600062301,71001552,"JT ML 107-F/000 C224 3,5 02",ABER,,3801,ZCEJ,CCS EMB Juntas,3820009858,20,2000,UN,TRUE,,2/14/2022,2/14/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,8000,8000,H,0.25,1,90301398,ME PALETE HT EURO 1200X800X145 USADAS,,2,PAL,FALSE,11396205,3,7,CCS
1600062301,71001552,"JT ML 107-F/000 C224 3,5 02",ABER,,3801,ZCEJ,CCS EMB Juntas,3820009858,20,2000,UN,TRUE,,2/14/2022,2/14/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,8000,8000,H,0.25,1,90300605,ME CX (+E) 1156X753X450 14151,,3,CX,FALSE,11396205,2,7,CCS
1600062301,71001552,"JT ML 107-F/000 C224 3,5 02",ABER,,3801,ZCEJ,CCS EMB Juntas,3820009858,20,2000,UN,TRUE,,2/14/2022,2/14/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,8000,8000,H,0.25,1,71001431,"JT ML 107-F/000 C224 3,5 NE",,2000,UN,FALSE,11396205,1,7,CCS
1600062301,71001552,"JT ML 107-F/000 C224 3,5 02",ABER,,3801,ZCEJ,CCS EMB Juntas,3820009858,20,2000,UN,TRUE,,2/14/2022,2/14/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,8000,8000,H,0.25,1,90301076,ME ETIQ ELRING 102X23,,80,UN,FALSE,11396205,4,7,CCS
1600062323,71001576,"JT CR GT56/000 125-M 2,5 01",ABER,,3801,ZCEJ,CCS EMB Juntas,3820009871,20,10010,UN,TRUE,,2/18/2022,2/18/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,126000,126000,H,0.079,1,71001459,"JT CR GT56/000 125-M 2,5 NE",,10010,UN,FALSE,11396266,4,7,CCS
1600062323,71001576,"JT CR GT56/000 125-M 2,5 01",ABER,,3801,ZCEJ,CCS EMB Juntas,3820009871,20,10010,UN,TRUE,,2/18/2022,2/18/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,126000,126000,H,0.079,1,90301076,ME ETIQ ELRING 102X23,,401,UN,FALSE,11396266,3,7,CCS
1600062323,71001576,"JT CR GT56/000 125-M 2,5 01",ABER,,3801,ZCEJ,CCS EMB Juntas,3820009871,20,10010,UN,TRUE,,2/18/2022,2/18/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,126000,126000,H,0.079,1,90301398,ME PALETE HT EURO 1200X800X145 USADAS,,1,PAL,FALSE,11396266,1,7,CCS
1600062323,71001576,"JT CR GT56/000 125-M 2,5 01",ABER,,3801,ZCEJ,CCS EMB Juntas,3820009871,20,10010,UN,TRUE,,2/18/2022,2/18/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,126000,126000,H,0.079,1,90300605,ME CX (+E) 1156X753X450 14151,,1,CX,FALSE,11396266,2,7,CCS
1600062335,71000540,JT CR H70L/000 106-M 3 EK,ABER,,3801,ZCEJ,CCS EMB Juntas,3820009873,20,25025,UN,TRUE,,1/21/2022,1/21/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,324000,324000,H,0.077,1,90300605,ME CX (+E) 1156X753X450 14151,,1,CX,FALSE,11396106,1,3,CCS
1600062335,71000540,JT CR H70L/000 106-M 3 EK,ABER,,3801,ZCEJ,CCS EMB Juntas,3820009873,20,25025,UN,TRUE,,1/21/2022,1/21/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,324000,324000,H,0.077,1,90301398,ME PALETE HT EURO 1200X800X145 USADAS,,1,PAL,FALSE,11396106,2,3,CCS
1600062335,71000540,JT CR H70L/000 106-M 3 EK,ABER,,3801,ZCEJ,CCS EMB Juntas,3820009873,20,25025,UN,TRUE,,1/21/2022,1/21/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,324000,324000,H,0.077,1,71001278,JT CR H70L/000 106-M 3 NE,,25025,UN,FALSE,11396106,4,3,CCS
1600062335,71000540,JT CR H70L/000 106-M 3 EK,ABER,,3801,ZCEJ,CCS EMB Juntas,3820009873,20,25025,UN,TRUE,,1/21/2022,1/21/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,324000,324000,H,0.077,1,90301076,ME ETIQ ELRING 102X23,,251,UN,FALSE,11396106,3,3,CCS
1600062345,71001565,"JT CI 5351/000 119-F 3,0 01",ABER,,3801,ZCEJ,CCS EMB Juntas,3820009876,10,2500,UN,TRUE,,2/18/2022,2/18/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,16800,16800,H,0.149,1,90300605,ME CX (+E) 1156X753X450 14151,,2,CX,FALSE,11396238,2,7,CCS
1600062345,71001565,"JT CI 5351/000 119-F 3,0 01",ABER,,3801,ZCEJ,CCS EMB Juntas,3820009876,10,2500,UN,TRUE,,2/18/2022,2/18/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,16800,16800,H,0.149,1,71001445,"JT CI 5351/000 119-F 3,0 NE",,2500,UN,FALSE,11396238,1,7,CCS
1600062345,71001565,"JT CI 5351/000 119-F 3,0 01",ABER,,3801,ZCEJ,CCS EMB Juntas,3820009876,10,2500,UN,TRUE,,2/18/2022,2/18/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,16800,16800,H,0.149,1,90301398,ME PALETE HT EURO 1200X800X145 USADAS,,1,PAL,FALSE,11396238,3,7,CCS
1600062345,71001565,"JT CI 5351/000 119-F 3,0 01",ABER,,3801,ZCEJ,CCS EMB Juntas,3820009876,10,2500,UN,TRUE,,2/18/2022,2/18/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,16800,16800,H,0.149,1,90301111,ME CANTONEIRA CARTÃO 900X40X40X3,,6,UN,FALSE,11396238,4,7,CCS
1600062350,71000328,JT CR 1028/000 103-O 3 01,ABER,,3801,ZCEJ,CCS EMB Juntas,3820009883,10,2000,UN,TRUE,,1/21/2022,1/21/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,26250,26250,H,0.076,1,90300605,ME CX (+E) 1156X753X450 14151,,1,CX,FALSE,11396070,1,3,CCS
1600062350,71000328,JT CR 1028/000 103-O 3 01,ABER,,3801,ZCEJ,CCS EMB Juntas,3820009883,10,2000,UN,TRUE,,1/21/2022,1/21/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,26250,26250,H,0.076,1,90301076,ME ETIQ ELRING 102X23,,80,UN,FALSE,11396070,2,3,CCS
1600062350,71000328,JT CR 1028/000 103-O 3 01,ABER,,3801,ZCEJ,CCS EMB Juntas,3820009883,10,2000,UN,TRUE,,1/21/2022,1/21/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,26250,26250,H,0.076,1,90301398,ME PALETE HT EURO 1200X800X145 USADAS,,1,PAL,FALSE,11396070,3,3,CCS
1600062350,71000328,JT CR 1028/000 103-O 3 01,ABER,,3801,ZCEJ,CCS EMB Juntas,3820009883,10,2000,UN,TRUE,,1/21/2022,1/21/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,26250,26250,H,0.076,1,71001101,JT CR 1028/000 103-O 3 NE,,2000,UN,FALSE,11396070,4,3,CCS
1600062355,71001553,"JT CI 5351/000 106-FT 2,5 01",ABER,,3801,ZCEJ,CCS EMB Juntas,3820009885,20,4000,UN,TRUE,,1/21/2022,1/21/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,10500,10500,H,0.381,1,71001432,"JT CI 5351/000 106-FT 2,5 NE",,4000,UN,FALSE,11396208,4,3,CCS
1600062355,71001553,"JT CI 5351/000 106-FT 2,5 01",ABER,,3801,ZCEJ,CCS EMB Juntas,3820009885,20,4000,UN,TRUE,,1/21/2022,1/21/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,10500,10500,H,0.381,1,90301398,ME PALETE HT EURO 1200X800X145 USADAS,,2,PAL,FALSE,11396208,2,3,CCS
1600062355,71001553,"JT CI 5351/000 106-FT 2,5 01",ABER,,3801,ZCEJ,CCS EMB Juntas,3820009885,20,4000,UN,TRUE,,1/21/2022,1/21/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,10500,10500,H,0.381,1,90301076,ME ETIQ ELRING 102X23,,115,UN,FALSE,11396208,3,3,CCS
1600062355,71001553,"JT CI 5351/000 106-FT 2,5 01",ABER,,3801,ZCEJ,CCS EMB Juntas,3820009885,20,4000,UN,TRUE,,1/21/2022,1/21/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,10500,10500,H,0.381,1,90300605,ME CX (+E) 1156X753X450 14151,,4,CX,FALSE,11396208,1,3,CCS
1600062365,71000277,"JT CR GT33/000 120-VW 3,8 EK",ABER,,3801,ZCEJ,CCS EMB Juntas,3820009919,10,2500,UN,TRUE,,1/21/2022,1/21/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,52000,52000,H,0.048,1,90300605,ME CX (+E) 1156X753X450 14151,,1,CX,FALSE,11396050,1,3,CCS
1600062365,71000277,"JT CR GT33/000 120-VW 3,8 EK",ABER,,3801,ZCEJ,CCS EMB Juntas,3820009919,10,2500,UN,TRUE,,1/21/2022,1/21/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,52000,52000,H,0.048,1,71001258,"JT CR GT33/000 120-VW 3,8 NE",,2500,UN,FALSE,11396050,3,3,CCS
1600062365,71000277,"JT CR GT33/000 120-VW 3,8 EK",ABER,,3801,ZCEJ,CCS EMB Juntas,3820009919,10,2500,UN,TRUE,,1/21/2022,1/21/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,52000,52000,H,0.048,1,90301398,ME PALETE HT EURO 1200X800X145 USADAS,,1,PAL,FALSE,11396050,2,3,CCS
1600062365,71000277,"JT CR GT33/000 120-VW 3,8 EK",ABER,,3801,ZCEJ,CCS EMB Juntas,3820009919,10,2500,UN,TRUE,,1/21/2022,1/21/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,52000,52000,H,0.048,1,90301076,ME ETIQ ELRING 102X23,,125,UN,FALSE,11396050,4,3,CCS
1600062369,71001575,"JT CR GT56/000 100-VW 3,05 00",ABER,,3801,ZCEJ,CCS EMB Juntas,3820009925,10,2000,UN,TRUE,,5/16/2022,5/16/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,13000,13000,H,0.154,1,71001361,"JT CR GT56/OLM 100-VW 3,05 NE",,2000,UN,FALSE,11396263,4,20,CCS
1600062369,71001575,"JT CR GT56/000 100-VW 3,05 00",ABER,,3801,ZCEJ,CCS EMB Juntas,3820009925,10,2000,UN,TRUE,,5/16/2022,5/16/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,13000,13000,H,0.154,1,90300605,ME CX (+E) 1156X753X450 14151,,2,CX,FALSE,11396263,1,20,CCS
1600062369,71001575,"JT CR GT56/000 100-VW 3,05 00",ABER,,3801,ZCEJ,CCS EMB Juntas,3820009925,10,2000,UN,TRUE,,5/16/2022,5/16/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,13000,13000,H,0.154,1,90301076,ME ETIQ ELRING 102X23,,40,UN,FALSE,11396263,3,20,CCS
1600062369,71001575,"JT CR GT56/000 100-VW 3,05 00",ABER,,3801,ZCEJ,CCS EMB Juntas,3820009925,10,2000,UN,TRUE,,5/16/2022,5/16/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,13000,13000,H,0.154,1,90301398,ME PALETE HT EURO 1200X800X145 USADAS,,1,PAL,FALSE,11396263,2,20,CCS
1600062374,71001560,"JT CI 5351/000 102-FT 3,0 01",ABER,,3801,ZCEJ,CCS EMB Juntas,3820009936,10,500,UN,TRUE,,5/16/2022,5/16/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,5000,5000,H,0.1,1,71001440,"JT CI 5351/000 102-FT 3,0 NE",,500,UN,FALSE,11396220,4,20,CCS
1600062374,71001560,"JT CI 5351/000 102-FT 3,0 01",ABER,,3801,ZCEJ,CCS EMB Juntas,3820009936,10,500,UN,TRUE,,5/16/2022,5/16/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,5000,5000,H,0.1,1,90301076,ME ETIQ ELRING 102X23,,20,UN,FALSE,11396220,3,20,CCS
1600062374,71001560,"JT CI 5351/000 102-FT 3,0 01",ABER,,3801,ZCEJ,CCS EMB Juntas,3820009936,10,500,UN,TRUE,,5/16/2022,5/16/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,5000,5000,H,0.1,1,90300605,ME CX (+E) 1156X753X450 14151,,1,CX,FALSE,11396220,1,20,CCS
1600062374,71001560,"JT CI 5351/000 102-FT 3,0 01",ABER,,3801,ZCEJ,CCS EMB Juntas,3820009936,10,500,UN,TRUE,,5/16/2022,5/16/2022,1,10,EMBALAR JUNTAS,,CCSEMBJT,5000,5000,H,0.1,1,90301398,ME PALETE HT EURO 1200X800X145 USADAS,,1,PAL,FALSE,11396220,2,20,CCS
